DateTime,Reconstructed GMSL,TOPEX.Poseidon,Jason.1,Jason.2,Jason.3,Moving.Average
1979/4/17 0:00,-46.10,null,null,null,null,null
1979/5/17 0:00,-47.50,null,null,null,null,null
1979/6/17 0:00,-47.10,null,null,null,null,null
1979/7/17 0:00,-44.70,null,null,null,null,null
1979/8/17 0:00,-39.90,null,null,null,null,null
1979/9/16 0:00,-37.30,null,null,null,null,null
1979/10/16 0:00,-34.90,null,null,null,null,null
1979/11/16 0:00,-37.20,null,null,null,null,null
1979/12/16 0:00,-35.00,null,null,null,null,null
1980/1/16 0:00,-35.20,null,null,null,null,null
1980/2/15 0:00,-34.10,null,null,null,null,null
1980/3/17 0:00,-36.10,null,null,null,null,null
1980/4/16 0:00,-35.80,null,null,null,null,null
1980/5/17 0:00,-36.10,null,null,null,null,null
1980/6/16 0:00,-36.70,null,null,null,null,null
1980/7/17 0:00,-39.20,null,null,null,null,null
1980/8/16 0:00,-41.00,null,null,null,null,null
1980/9/16 0:00,-41.00,null,null,null,null,null
1980/10/16 0:00,-39.20,null,null,null,null,null
1980/11/16 0:00,-34.00,null,null,null,null,null
1980/12/16 0:00,-29.90,null,null,null,null,null
1981/1/16 0:00,-27.80,null,null,null,null,null
1981/2/15 0:00,-26.80,null,null,null,null,null
1981/3/18 0:00,-25.00,null,null,null,null,null
1981/4/17 0:00,-24.00,null,null,null,null,null
1981/5/17 0:00,-22.70,null,null,null,null,null
1981/6/17 0:00,-22.20,null,null,null,null,null
1981/7/17 0:00,-23.90,null,null,null,null,null
1981/8/17 0:00,-23.10,null,null,null,null,null
1981/9/16 0:00,-24.10,null,null,null,null,null
1981/10/16 0:00,-22.00,null,null,null,null,null
1981/11/16 0:00,-22.90,null,null,null,null,null
1981/12/16 0:00,-24.40,null,null,null,null,null
1982/1/16 0:00,-28.20,null,null,null,null,null
1982/2/15 0:00,-29.30,null,null,null,null,null
1982/3/18 0:00,-30.60,null,null,null,null,null
1982/4/17 0:00,-33.10,null,null,null,null,null
1982/5/17 0:00,-33.50,null,null,null,null,null
1982/6/17 0:00,-34.70,null,null,null,null,null
1982/7/17 0:00,-35.80,null,null,null,null,null
1982/8/17 0:00,-34.40,null,null,null,null,null
1982/9/16 0:00,-30.30,null,null,null,null,null
1982/10/16 0:00,-24.70,null,null,null,null,null
1982/11/16 0:00,-22.10,null,null,null,null,null
1982/12/16 0:00,-21.60,null,null,null,null,null
1983/1/16 0:00,-19.80,null,null,null,null,null
1983/2/15 0:00,-20.50,null,null,null,null,null
1983/3/18 0:00,-18.90,null,null,null,null,null
1983/4/17 0:00,-15.70,null,null,null,null,null
1983/5/17 0:00,-12.50,null,null,null,null,null
1983/6/17 0:00,-14.00,null,null,null,null,null
1983/7/17 0:00,-18.20,null,null,null,null,null
1983/8/17 0:00,-25.90,null,null,null,null,null
1983/9/16 0:00,-26.70,null,null,null,null,null
1983/10/16 0:00,-29.70,null,null,null,null,null
1983/11/16 0:00,-26.80,null,null,null,null,null
1983/12/16 0:00,-28.90,null,null,null,null,null
1984/1/16 0:00,-27.50,null,null,null,null,null
1984/2/15 0:00,-26.30,null,null,null,null,null
1984/3/17 0:00,-23.00,null,null,null,null,null
1984/4/16 0:00,-22.20,null,null,null,null,null
1984/5/17 0:00,-21.20,null,null,null,null,null
1984/6/16 0:00,-19.00,null,null,null,null,null
1984/7/17 0:00,-19.40,null,null,null,null,null
1984/8/16 0:00,-18.00,null,null,null,null,null
1984/9/16 0:00,-20.20,null,null,null,null,null
1984/10/16 0:00,-21.10,null,null,null,null,null
1984/11/16 0:00,-24.40,null,null,null,null,null
1984/12/16 0:00,-26.40,null,null,null,null,null
1985/1/16 0:00,-30.40,null,null,null,null,null
1985/2/15 0:00,-29.50,null,null,null,null,null
1985/3/18 0:00,-31.70,null,null,null,null,null
1985/4/17 0:00,-31.70,null,null,null,null,null
1985/5/17 0:00,-33.50,null,null,null,null,null
1985/6/17 0:00,-33.10,null,null,null,null,null
1985/7/17 0:00,-33.70,null,null,null,null,null
1985/8/17 0:00,-35.40,null,null,null,null,null
1985/9/16 0:00,-34.60,null,null,null,null,null
1985/10/16 0:00,-33.90,null,null,null,null,null
1985/11/16 0:00,-32.50,null,null,null,null,null
1985/12/16 0:00,-32.20,null,null,null,null,null
1986/1/16 0:00,-30.80,null,null,null,null,null
1986/2/15 0:00,-29.70,null,null,null,null,null
1986/3/18 0:00,-30.30,null,null,null,null,null
1986/4/17 0:00,-30.50,null,null,null,null,null
1986/5/17 0:00,-31.80,null,null,null,null,null
1986/6/17 0:00,-31.00,null,null,null,null,null
1986/7/17 0:00,-33.30,null,null,null,null,null
1986/8/17 0:00,-32.50,null,null,null,null,null
1986/9/16 0:00,-33.50,null,null,null,null,null
1986/10/16 0:00,-33.90,null,null,null,null,null
1986/11/16 0:00,-34.30,null,null,null,null,null
1986/12/16 0:00,-33.10,null,null,null,null,null
1987/1/16 0:00,-31.20,null,null,null,null,null
1987/2/15 0:00,-28.50,null,null,null,null,null
1987/3/18 0:00,-30.80,null,null,null,null,null
1987/4/17 0:00,-32.40,null,null,null,null,null
1987/5/17 0:00,-30.90,null,null,null,null,null
1987/6/17 0:00,-29.30,null,null,null,null,null
1987/7/17 0:00,-28.20,null,null,null,null,null
1987/8/17 0:00,-33.50,null,null,null,null,null
1987/9/16 0:00,-35.30,null,null,null,null,null
1987/10/16 0:00,-36.70,null,null,null,null,null
1987/11/16 0:00,-32.10,null,null,null,null,null
1987/12/16 0:00,-28.60,null,null,null,null,null
1988/1/16 0:00,-29.10,null,null,null,null,null
1988/2/15 0:00,-27.80,null,null,null,null,null
1988/3/17 0:00,-29.90,null,null,null,null,null
1988/4/16 0:00,-28.20,null,null,null,null,null
1988/5/17 0:00,-28.10,null,null,null,null,null
1988/6/16 0:00,-26.60,null,null,null,null,null
1988/7/17 0:00,-26.40,null,null,null,null,null
1988/8/16 0:00,-24.80,null,null,null,null,null
1988/9/16 0:00,-23.30,null,null,null,null,null
1988/10/16 0:00,-22.60,null,null,null,null,null
1988/11/16 0:00,-24.90,null,null,null,null,null
1988/12/16 0:00,-29.40,null,null,null,null,null
1989/1/16 0:00,-29.40,null,null,null,null,null
1989/2/15 0:00,-28.00,null,null,null,null,null
1989/3/18 0:00,-22.40,null,null,null,null,null
1989/4/17 0:00,-21.60,null,null,null,null,null
1989/5/17 0:00,-21.10,null,null,null,null,null
1989/6/17 0:00,-23.00,null,null,null,null,null
1989/7/17 0:00,-22.70,null,null,null,null,null
1989/8/17 0:00,-21.00,null,null,null,null,null
1989/9/16 0:00,-19.70,null,null,null,null,null
1989/10/16 0:00,-19.40,null,null,null,null,null
1989/11/16 0:00,-18.90,null,null,null,null,null
1989/12/16 0:00,-20.60,null,null,null,null,null
1990/1/16 0:00,-20.20,null,null,null,null,null
1990/2/15 0:00,-22.60,null,null,null,null,null
1990/3/18 0:00,-24.40,null,null,null,null,null
1990/4/17 0:00,-23.90,null,null,null,null,null
1990/5/17 0:00,-24.10,null,null,null,null,null
1990/6/17 0:00,-20.00,null,null,null,null,null
1990/7/17 0:00,-20.20,null,null,null,null,null
1990/8/17 0:00,-17.20,null,null,null,null,null
1990/9/16 0:00,-17.00,null,null,null,null,null
1990/10/16 0:00,-16.20,null,null,null,null,null
1990/11/16 0:00,-15.70,null,null,null,null,null
1990/12/16 0:00,-18.40,null,null,null,null,null
1991/1/16 0:00,-17.00,null,null,null,null,null
1991/2/15 0:00,-16.30,null,null,null,null,null
1991/3/18 0:00,-15.00,null,null,null,null,null
1991/4/17 0:00,-18.60,null,null,null,null,null
1991/5/17 0:00,-21.00,null,null,null,null,null
1991/6/17 0:00,-21.40,null,null,null,null,null
1991/7/17 0:00,-19.00,null,null,null,null,null
1991/8/17 0:00,-16.40,null,null,null,null,null
1991/9/16 0:00,-16.20,null,null,null,null,null
1991/10/16 0:00,-15.90,null,null,null,null,null
1991/11/16 0:00,-16.00,null,null,null,null,null
1991/12/16 0:00,-17.10,null,null,null,null,null
1992/1/16 0:00,-15.00,null,null,null,null,null
1992/2/15 0:00,-14.00,null,null,null,null,null
1992/3/17 0:00,-15.40,null,null,null,null,null
1992/4/16 0:00,-16.90,null,null,null,null,null
1992/5/17 0:00,-19.40,null,null,null,null,null
1992/6/16 0:00,-19.00,null,null,null,null,null
1992/7/17 0:00,-19.70,null,null,null,null,null
1992/8/16 0:00,-19.40,null,null,null,null,null
1992/9/16 0:00,-17.80,null,null,null,null,null
1992/10/16 0:00,-14.50,null,null,null,null,null
1992/11/16 0:00,-14.90,null,null,null,null,null
1992/12/16 0:00,-16.00,null,null,null,null,null
1992/12/17 0:00,null,-16.07,null,null,null,null
1992/12/27 0:00,null,-17.77,null,null,null,null
1993/1/5 0:00,null,-14.67,null,null,null,null
1993/1/15 0:00,null,-19.67,null,null,null,null
1993/1/25 0:00,null,-25.07,null,null,null,null
1993/2/5 0:00,null,-29.17,null,null,null,null
1993/2/14 0:00,null,-27.47,null,null,null,-21.41
1993/2/24 0:00,null,-21.67,null,null,null,-21.69
1993/3/6 0:00,null,-18.77,null,null,null,-21.62
1993/3/16 0:00,null,-19.27,null,null,null,-22.18
1993/3/26 0:00,null,-22.77,null,null,null,-22.71
1993/4/15 0:00,null,-26.07,null,null,null,-22.59
1993/4/24 0:00,null,-19.87,null,null,null,-21.79
1993/5/4 0:00,null,-19.67,null,null,null,-20.87
1993/5/14 0:00,null,-16.97,null,null,null,-20.44
1993/5/24 0:00,null,-21.87,null,null,null,-20.75
1993/6/3 0:00,null,-26.57,null,null,null,-20.71
1993/6/13 0:00,null,-23.57,null,null,null,-19.98
1993/6/23 0:00,null,-18.77,null,null,null,-18.60
1993/7/3 0:00,null,-15.47,null,null,null,-17.75
1993/7/13 0:00,null,-16.07,null,null,null,-17.32
1993/8/2 0:00,null,-22.87,null,null,null,-17.04
1993/8/12 0:00,null,-18.67,null,null,null,-15.96
1993/8/21 0:00,null,-13.27,null,null,null,-14.55
1993/8/31 0:00,null,-8.17,null,null,null,-13.14
1993/9/10 0:00,null,-8.87,null,null,null,-12.61
1993/9/20 0:00,null,-13.97,null,null,null,-12.45
1993/9/30 0:00,null,-13.37,null,null,null,-12.16
1993/10/10 0:00,null,-7.87,null,null,null,-10.86
1993/10/20 0:00,null,-8.17,null,null,null,-9.84
1993/11/9 0:00,null,-5.27,null,null,null,-9.99
1993/11/19 0:00,null,-11.87,null,null,null,-10.62
1993/11/29 0:00,null,-13.47,null,null,null,-11.37
1993/12/8 0:00,null,-12.27,null,null,null,-11.91
1993/12/18 0:00,null,-5.97,null,null,null,-12.41
1993/12/28 0:00,null,-5.37,null,null,null,-12.87
1994/1/7 0:00,null,-15.27,null,null,null,-13.27
1994/1/17 0:00,null,-16.27,null,null,null,-14.29
1994/1/27 0:00,null,-18.67,null,null,null,-14.62
1994/2/6 0:00,null,-20.97,null,null,null,-14.68
1994/2/16 0:00,null,-19.87,null,null,null,-14.63
1994/2/26 0:00,null,-13.87,null,null,null,-15.36
1994/3/8 0:00,null,-13.37,null,null,null,-16.52
1994/3/27 0:00,null,-18.47,null,null,null,-17.15
1994/4/6 0:00,null,-16.27,null,null,null,-17.48
1994/4/16 0:00,null,-14.17,null,null,null,-17.13
1994/4/26 0:00,null,-11.67,null,null,null,-17.08
1994/5/6 0:00,null,-15.47,null,null,null,-16.98
1994/5/16 0:00,null,-20.37,null,null,null,-17.49
1994/5/26 0:00,null,-23.47,null,null,null,-17.67
1994/6/5 0:00,null,-20.57,null,null,null,-17.15
1994/6/15 0:00,null,-14.17,null,null,null,-16.47
1994/7/4 0:00,null,-20.27,null,null,null,-16.04
1994/7/14 0:00,null,-18.57,null,null,null,-15.88
1994/7/24 0:00,null,-20.57,null,null,null,-15.53
1994/8/3 0:00,null,-15.67,null,null,null,-14.64
1994/8/13 0:00,null,-11.77,null,null,null,-13.32
1994/8/23 0:00,null,-7.37,null,null,null,-11.73
1994/9/2 0:00,null,-8.57,null,null,null,-10.76
1994/9/12 0:00,null,-9.57,null,null,null,-10.02
1994/9/22 0:00,null,-10.97,null,null,null,-9.50
1994/10/2 0:00,null,-8.77,null,null,null,-8.17
1994/10/12 0:00,null,-6.37,null,null,null,-7.25
1994/10/21 0:00,null,0.13,null,null,null,-6.97
1994/10/31 0:00,null,-1.57,null,null,null,-7.35
1994/11/20 0:00,null,-10.57,null,null,null,-7.91
1994/11/30 0:00,null,-11.87,null,null,null,-7.82
1994/12/10 0:00,null,-3.27,null,null,null,-7.73
1994/12/20 0:00,null,-3.67,null,null,null,-7.95
1994/12/30 0:00,null,-8.17,null,null,null,-8.40
1995/1/9 0:00,null,-12.27,null,null,null,-9.28
1995/1/19 0:00,null,-15.87,null,null,null,-10.44
1995/1/29 0:00,null,-8.47,null,null,null,-10.49
1995/2/7 0:00,null,-9.77,null,null,null,-10.27
1995/2/17 0:00,null,-11.57,null,null,null,-11.02
1995/2/27 0:00,null,-12.27,null,null,null,-12.12
1995/3/19 0:00,null,-11.27,null,null,null,-12.62
1995/3/29 0:00,null,-16.67,null,null,null,-12.39
1995/4/8 0:00,null,-11.17,null,null,null,-12.12
1995/4/18 0:00,null,-9.07,null,null,null,-12.83
1995/4/28 0:00,null,-13.07,null,null,null,-13.66
1995/5/18 0:00,null,-17.87,null,null,null,-13.96
1995/5/28 0:00,null,-14.77,null,null,null,-13.91
1995/6/6 0:00,null,-9.27,null,null,null,-13.60
1995/6/16 0:00,null,-12.37,null,null,null,-13.15
1995/6/26 0:00,null,-17.67,null,null,null,-13.12
1995/7/16 0:00,null,-20.57,null,null,null,-12.91
1995/7/26 0:00,null,-15.47,null,null,null,-11.75
1995/8/5 0:00,null,-11.57,null,null,null,-10.37
1995/8/15 0:00,null,-7.27,null,null,null,-9.31
1995/8/25 0:00,null,-10.87,null,null,null,-9.00
1995/9/4 0:00,null,-10.67,null,null,null,-8.43
1995/9/13 0:00,null,-6.37,null,null,null,-7.19
1995/9/23 0:00,null,2.03,null,null,null,-5.71
1995/10/3 0:00,null,0.03,null,null,null,-4.77
1995/10/13 0:00,null,-0.97,null,null,null,-4.66
1995/11/2 0:00,null,-5.27,null,null,null,-5.12
1995/11/12 0:00,null,-4.97,null,null,null,-5.18
1995/11/21 0:00,null,-1.57,null,null,null,-4.92
1995/12/12 0:00,null,-1.27,null,null,null,-4.75
1995/12/22 0:00,null,-3.27,null,null,null,-5.78
1995/12/31 0:00,null,-10.17,null,null,null,-6.89
1996/1/10 0:00,null,-13.17,null,null,null,-7.68
1996/1/20 0:00,null,-11.67,null,null,null,-7.80
1996/1/30 0:00,null,-7.37,null,null,null,-8.19
1996/2/9 0:00,null,-4.17,null,null,null,-9.19
1996/2/29 0:00,null,-11.27,null,null,null,-10.24
1996/3/10 0:00,null,-14.47,null,null,null,-10.95
1996/3/20 0:00,null,-11.17,null,null,null,-10.92
1996/3/30 0:00,null,-6.87,null,null,null,-10.52
1996/4/9 0:00,null,-10.07,null,null,null,-10.44
1996/4/19 0:00,null,-14.57,null,null,null,-11.09
1996/4/29 0:00,null,-14.87,null,null,null,-11.79
1996/5/9 0:00,null,-12.47,null,null,null,-11.52
1996/5/19 0:00,null,-9.87,null,null,null,-10.61
1996/5/28 0:00,null,-7.87,null,null,null,-10.12
1996/6/7 0:00,null,-10.67,null,null,null,-10.35
1996/6/27 0:00,null,-15.87,null,null,null,-10.34
1996/7/7 0:00,null,-13.17,null,null,null,-9.99
1996/7/17 0:00,null,-7.77,null,null,null,-9.05
1996/7/27 0:00,null,-2.67,null,null,null,-7.72
1996/8/6 0:00,null,-4.87,null,null,null,-6.48
1996/8/16 0:00,null,-9.87,null,null,null,-4.88
1996/8/26 0:00,null,-9.87,null,null,null,-3.07
1996/9/5 0:00,null,-10.07,null,null,null,-1.15
1996/9/15 0:00,null,-2.67,null,null,null,0.00
1996/9/25 0:00,null,4.83,null,null,null,0.46
1996/10/5 0:00,null,6.33,null,null,null,0.21
1996/10/25 0:00,null,12.93,null,null,null,-0.42
1996/11/3 0:00,null,12.83,null,null,null,-0.46
1996/11/13 0:00,null,9.03,null,null,null,-0.12
1996/11/23 0:00,null,1.83,null,null,null,0.14
1996/12/3 0:00,null,-1.77,null,null,null,-0.27
1996/12/13 0:00,null,-5.87,null,null,null,-1.62
1996/12/23 0:00,null,-13.17,null,null,null,-2.92
1997/1/2 0:00,null,-10.37,null,null,null,-4.62
1997/1/12 0:00,null,-5.47,null,null,null,-6.14
1997/1/22 0:00,null,-6.67,null,null,null,-7.51
1997/2/1 0:00,null,-7.97,null,null,null,-8.64
1997/2/21 0:00,null,-12.67,null,null,null,-9.70
1997/3/3 0:00,null,-10.67,null,null,null,-10.14
1997/3/12 0:00,null,-9.07,null,null,null,-9.61
1997/3/22 0:00,null,-6.97,null,null,null,-9.48
1997/4/1 0:00,null,-8.77,null,null,null,-9.72
1997/4/11 0:00,null,-12.87,null,null,null,-10.38
1997/4/21 0:00,null,-15.57,null,null,null,-10.52
1997/5/1 0:00,null,-11.57,null,null,null,-10.02
1997/5/11 0:00,null,-6.27,null,null,null,-9.19
1997/5/21 0:00,null,-8.67,null,null,null,-8.82
1997/5/31 0:00,null,-8.57,null,null,null,-8.64
1997/6/20 0:00,null,-15.27,null,null,null,-7.99
1997/6/29 0:00,null,-9.77,null,null,null,-6.66
1997/7/9 0:00,null,-6.17,null,null,null,-4.77
1997/7/19 0:00,null,0.13,null,null,null,-3.39
1997/7/29 0:00,null,-4.37,null,null,null,-2.57
1997/8/18 0:00,null,-4.57,null,null,null,-1.39
1997/8/28 0:00,null,-0.37,null,null,null,0.10
1997/9/7 0:00,null,4.43,null,null,null,1.65
1997/9/17 0:00,null,9.03,null,null,null,2.35
1997/9/27 0:00,null,6.43,null,null,null,2.48
1997/10/16 0:00,null,4.33,null,null,null,1.85
1997/10/26 0:00,null,6.63,null,null,null,1.96
1997/11/5 0:00,null,10.83,null,null,null,2.18
1997/11/15 0:00,null,4.83,null,null,null,2.14
1997/11/25 0:00,null,-0.67,null,null,null,1.16
1997/12/5 0:00,null,-4.47,null,null,null,-0.19
1997/12/15 0:00,null,-7.97,null,null,null,-1.16
1997/12/25 0:00,null,-2.97,null,null,null,-1.81
1998/1/4 0:00,null,-1.67,null,null,null,-2.61
1998/1/14 0:00,null,-0.97,null,null,null,-3.99
1998/2/2 0:00,null,-8.27,null,null,null,-5.20
1998/2/12 0:00,null,-8.57,null,null,null,-5.86
1998/2/22 0:00,null,-6.17,null,null,null,-5.88
1998/3/4 0:00,null,-4.07,null,null,null,-5.54
1998/3/14 0:00,null,-3.77,null,null,null,-5.85
1998/3/24 0:00,null,-7.07,null,null,null,-6.96
1998/4/3 0:00,null,-10.97,null,null,null,-7.95
1998/4/12 0:00,null,-9.27,null,null,null,-8.10
1998/4/23 0:00,null,-4.67,null,null,null,-7.71
1998/5/3 0:00,null,-3.57,null,null,null,-7.59
1998/5/13 0:00,null,-7.07,null,null,null,-7.99
1998/6/1 0:00,null,-16.07,null,null,null,-8.25
1998/6/11 0:00,null,-13.87,null,null,null,-8.05
1998/6/21 0:00,null,-10.17,null,null,null,-7.20
1998/7/1 0:00,null,-3.47,null,null,null,-6.45
1998/7/11 0:00,null,-4.57,null,null,null,-6.47
1998/7/21 0:00,null,-9.37,null,null,null,-6.54
1998/8/10 0:00,null,-7.17,null,null,null,-6.18
1998/8/20 0:00,null,-4.37,null,null,null,-4.42
1998/8/30 0:00,null,0.03,null,null,null,-3.15
1998/9/8 0:00,null,0.53,null,null,null,-2.66
1998/9/18 0:00,null,-4.97,null,null,null,-3.16
1998/9/28 0:00,null,-4.47,null,null,null,-3.10
1998/10/8 0:00,null,-2.37,null,null,null,-2.62
1998/10/28 0:00,null,6.73,null,null,null,-2.04
1998/11/7 0:00,null,2.73,null,null,null,-2.01
1998/11/17 0:00,null,-3.87,null,null,null,-2.52
1998/11/27 0:00,null,-9.97,null,null,null,-3.41
1998/12/7 0:00,null,-3.77,null,null,null,-2.72
1998/12/17 0:00,null,-3.07,null,null,null,-2.46
1998/12/26 0:00,null,0.33,null,null,null,-2.75
1999/1/5 0:00,null,-3.97,null,null,null,-4.16
1999/1/15 0:00,null,-6.67,null,null,null,-5.15
1999/2/4 0:00,null,-10.97,null,null,null,-5.45
1999/2/15 0:00,null,3.93,null,null,null,-5.08
1999/2/24 0:00,null,-1.07,null,null,null,-5.41
1999/3/6 0:00,null,-6.17,null,null,null,-6.22
1999/3/16 0:00,null,-11.57,null,null,null,-7.48
1999/3/26 0:00,null,-10.17,null,null,null,-7.96
1999/4/5 0:00,null,-7.67,null,null,null,-8.32
1999/4/14 0:00,null,-5.17,null,null,null,-8.02
1999/5/4 0:00,null,-8.07,null,null,null,-8.66
1999/5/14 0:00,null,-13.57,null,null,null,-9.28
1999/5/24 0:00,null,-16.07,null,null,null,-9.60
1999/6/3 0:00,null,-10.27,null,null,null,-9.03
1999/6/13 0:00,null,-11.37,null,null,null,-8.49
1999/6/23 0:00,null,-7.07,null,null,null,-7.74
1999/7/3 0:00,null,-4.37,null,null,null,-7.55
1999/7/13 0:00,null,-9.07,null,null,null,-6.82
1999/7/23 0:00,null,-10.37,null,null,null,-5.54
1999/8/1 0:00,null,-4.17,null,null,null,-3.42
1999/8/11 0:00,null,-3.07,null,null,null,-1.79
1999/8/21 0:00,null,2.03,null,null,null,-0.48
1999/9/10 0:00,null,-2.77,null,null,null,-0.01
1999/9/20 0:00,null,1.53,null,null,null,0.22
1999/9/30 0:00,null,3.03,null,null,null,1.05
1999/10/10 0:00,null,11.53,null,null,null,2.45
1999/10/20 0:00,null,10.93,null,null,null,3.22
1999/10/30 0:00,null,5.63,null,null,null,3.24
1999/11/9 0:00,null,-0.97,null,null,null,2.85
1999/11/19 0:00,null,-1.37,null,null,null,3.35
1999/11/28 0:00,null,1.63,null,null,null,3.30
1999/12/18 0:00,null,7.83,null,null,null,2.96
1999/12/28 0:00,null,5.93,null,null,null,1.74
2000/1/7 0:00,null,-2.87,null,null,null,0.20
2000/1/17 0:00,null,-2.97,null,null,null,-0.95
2000/1/27 0:00,null,3.63,null,null,null,-0.95
2000/2/6 0:00,null,0.93,null,null,null,-1.03
2000/2/16 0:00,null,-1.37,null,null,null,-1.79
2000/2/26 0:00,null,-4.37,null,null,null,-3.37
2000/3/7 0:00,null,-9.07,null,null,null,-4.75
2000/3/17 0:00,null,-9.37,null,null,null,-5.16
2000/3/27 0:00,null,-0.97,null,null,null,-5.22
2000/4/15 0:00,null,-2.37,null,null,null,-5.86
2000/4/25 0:00,null,-8.27,null,null,null,-6.54
2000/5/5 0:00,null,-12.67,null,null,null,-7.16
2000/5/15 0:00,null,-12.07,null,null,null,-7.29
2000/5/25 0:00,null,-8.17,null,null,null,-6.72
2000/6/4 0:00,null,-3.67,null,null,null,-5.98
2000/6/14 0:00,null,-4.77,null,null,null,-5.98
2000/6/24 0:00,null,-7.87,null,null,null,-6.29
2000/7/4 0:00,null,-9.47,null,null,null,-5.79
2000/7/14 0:00,null,-5.97,null,null,null,-4.19
2000/8/3 0:00,null,-1.77,null,null,null,-2.25
2000/8/13 0:00,null,0.33,null,null,null,-0.67
2000/8/23 0:00,null,-0.97,null,null,null,0.00
2000/9/2 0:00,null,-6.37,null,null,null,0.75
2000/9/11 0:00,null,-1.77,null,null,null,1.95
2000/9/21 0:00,null,8.03,null,null,null,3.41
2000/10/1 0:00,null,13.23,null,null,null,4.41
2000/10/11 0:00,null,12.33,null,null,null,4.77
2000/10/21 0:00,null,5.03,null,null,null,4.95
2000/11/10 0:00,null,4.93,null,null,null,5.22
2000/11/20 0:00,null,7.83,null,null,null,6.03
2000/11/30 0:00,null,9.53,null,null,null,6.21
2000/12/10 0:00,null,6.93,null,null,null,5.11
2000/12/20 0:00,null,2.93,null,null,null,3.68
2000/12/30 0:00,null,2.63,null,null,null,2.78
2001/1/9 0:00,null,2.63,null,null,null,2.36
2001/1/28 0:00,null,4.13,null,null,null,2.24
2001/2/7 0:00,null,0.63,null,null,null,1.68
2001/2/17 0:00,null,-6.27,null,null,null,0.75
2001/2/27 0:00,null,-5.37,null,null,null,-0.31
2001/3/9 0:00,null,0.63,null,null,null,-0.92
2001/3/19 0:00,null,-0.47,null,null,null,-1.08
2001/3/29 0:00,null,3.33,null,null,null,-1.25
2001/4/8 0:00,null,0.63,null,null,null,-1.65
2001/4/18 0:00,null,-2.67,null,null,null,-2.18
2001/4/28 0:00,null,-6.77,null,null,null,-1.75
2001/5/8 0:00,null,-4.97,null,null,null,-1.16
2001/5/17 0:00,null,0.53,null,null,null,-0.66
2001/5/27 0:00,null,0.43,null,null,null,-0.26
2001/6/6 0:00,null,-1.17,null,null,null,0.00
2001/6/16 0:00,null,-6.17,null,null,null,-0.02
2001/6/26 0:00,null,-0.67,null,null,null,0.20
2001/7/6 0:00,null,2.23,null,null,null,1.15
2001/7/16 0:00,null,7.13,null,null,null,2.76
2001/7/26 0:00,null,4.73,null,null,null,4.02
2001/8/5 0:00,null,6.73,null,null,null,5.15
2001/8/15 0:00,null,0.43,null,null,null,5.85
2001/8/25 0:00,null,0.13,null,null,null,6.65
2001/9/3 0:00,null,5.63,null,null,null,7.61
2001/9/13 0:00,null,15.93,null,null,null,8.73
2001/9/23 0:00,null,16.93,null,null,null,9.31
2001/10/3 0:00,null,15.13,null,null,null,9.81
2001/10/13 0:00,null,7.93,null,null,null,9.67
2001/10/23 0:00,null,4.23,null,null,null,9.93
2001/11/2 0:00,null,11.83,null,null,null,10.73
2001/11/12 0:00,null,16.73,null,null,null,10.85
2001/11/22 0:00,null,14.73,null,null,null,9.66
2001/12/2 0:00,null,11.13,null,null,null,8.76
2001/12/12 0:00,null,4.93,null,null,null,7.89
2001/12/21 0:00,null,3.83,null,null,null,7.74
2001/12/31 0:00,null,10.53,null,null,null,7.62
2002/1/10 0:00,null,7.23,null,null,null,7.22
2002/1/20 0:00,null,5.23,null,null,null,5.19
2002/1/30 0:00,null,null,6.02,null,null,4.28
2002/2/9 0:00,null,-1.47,6.62,null,null,4.40
2002/2/19 0:00,null,0.03,null,null,null,3.02
2002/3/1 0:00,null,4.63,5.32,null,null,2.96
2002/3/11 0:00,null,null,-0.88,null,null,2.38
2002/3/21 0:00,null,null,0.62,null,null,1.21
2002/3/30 0:00,null,null,-0.78,null,null,0.71
2002/3/31 0:00,null,-0.37,null,null,null,0.69
2002/4/9 0:00,null,-2.37,null,null,null,0.61
2002/4/10 0:00,null,null,3.92,null,null,0.42
2002/4/19 0:00,null,null,-0.48,null,null,0.57
2002/4/20 0:00,null,-6.17,null,null,null,-0.12
2002/4/29 0:00,null,0.33,0.22,null,null,-0.14
2002/5/9 0:00,null,3.93,null,null,null,0.71
2002/5/19 0:00,null,3.63,1.62,null,null,1.39
2002/5/29 0:00,null,1.33,0.72,null,null,1.62
2002/6/8 0:00,null,-5.47,-1.78,null,null,2.24
2002/6/18 0:00,null,-0.97,1.82,null,null,3.35
2002/6/28 0:00,null,9.03,4.72,null,null,4.28
2002/7/8 0:00,null,null,3.02,null,null,5.11
2002/7/18 0:00,null,6.73,6.02,null,null,5.86
2002/7/27 0:00,null,4.73,9.22,null,null,6.83
2002/8/6 0:00,null,4.53,10.62,null,null,7.51
2002/8/16 0:00,null,null,12.42,null,null,9.83
2002/8/26 0:00,null,null,10.62,null,null,10.41
2002/8/28 0:00,null,13.63,null,null,null,11.31
2002/9/5 0:00,null,null,9.82,null,null,11.87
2002/9/15 0:00,null,16.03,null,null,null,13.26
2002/9/25 0:00,null,null,14.72,null,null,14.93
2002/10/5 0:00,null,6.93,null,null,null,15.33
2002/10/14 0:00,null,15.63,null,null,null,15.84
2002/10/15 0:00,null,null,18.12,null,null,16.30
2002/10/25 0:00,null,23.73,null,null,null,16.64
